sep=,
DeviceTag:,yxt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_823 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
158,3346027937,0.272030,-0.503754,0.384705,0.724039,0.513060,0.388722,0.386434,0
159,3346044604,0.272208,-0.501121,0.385492,0.725379,0.741401,0.831607,-0.168650,0
160,3346061271,0.270989,-0.499096,0.384603,0.727700,-0.229351,1.417780,-0.075234,0
161,3346077938,0.268726,-0.497882,0.383018,0.730202,-0.605177,1.588801,0.227720,0
162,3346094605,0.266162,-0.497736,0.381451,0.732059,-0.376428,1.315217,0.611768,0
163,3346111272,0.263812,-0.498203,0.380301,0.733189,-0.476171,0.937617,0.778049,0
164,3346127939,0.261769,-0.498421,0.379899,0.733981,-1.506432,0.201759,0.383637,0
165,3346144606,0.260164,-0.498379,0.380505,0.734267,-1.741323,-0.208914,0.131721,0
166,3346161273,0.258670,-0.498802,0.381138,0.734179,-0.959708,-0.106166,0.390424,0
167,3346177940,0.256771,-0.499886,0.380931,0.734215,-0.744207,0.000065,0.525492,0
168,3346194607,0.254309,-0.501660,0.379753,0.734473,-1.154592,0.000059,0.213684,0
169,3346211274,0.251675,-0.503840,0.377870,0.734859,-1.497903,-0.084271,0.280252,0
170,3346227941,0.249506,-0.506236,0.376094,0.734863,-1.495010,-0.236724,0.645286,0
171,3346244608,0.248011,-0.508715,0.374964,0.734234,-1.345410,-0.249676,0.807862,0
172,3346261275,0.247378,-0.511423,0.374485,0.732810,-0.812442,0.115692,0.702209,0
173,3346277942,0.247518,-0.514901,0.373740,0.730704,0.293475,0.697093,0.582635,0
174,3346294609,0.247983,-0.519071,0.371188,0.728895,0.849111,0.610318,0.393777,0
175,3346311276,0.248145,-0.523370,0.366623,0.728075,-1.096720,-0.173166,0.487693,0
176,3346327943,0.248397,-0.527317,0.362038,0.727435,-2.693907,-0.244763,0.789354,0
177,3346344610,0.249000,-0.531435,0.358780,0.725845,-2.591774,-0.428955,0.724588,0
178,3346361277,0.250749,-0.535891,0.356803,0.722936,-1.441610,-0.461331,0.347080,0
179,3346377944,0.253963,-0.540456,0.355447,0.719073,-0.425468,-0.263382,-0.181814,0
180,3346394611,0.258559,-0.544861,0.353970,0.714827,-0.246405,-0.820303,-0.700018,0
181,3346411278,0.263544,-0.549141,0.351709,0.710836,-0.027610,-0.898511,-0.742373,0
182,3346427945,0.268603,-0.553848,0.348769,0.706727,-0.323355,-0.743655,-0.609874,0
